Sales Rep Assigned,Product Name,Product Num,Brand Family,Customer ID,Customer Name,Buyer Count   2026,Placement Count   2026,Cases   2026
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,60001,Bottle King (A) Dumont,1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,92011,Bottle King (A) Ramsey,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,92011,Bottle King (A) Ramsey,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,59004,Royal Wine & Spirits II,1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,92011,Bottle King (A) Ramsey,1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,59004,Royal Wine & Spirits II,1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,92008,Ramsey Wine & Liquor,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,62001,Garden State Deli (A),1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,71003,Brand Bar & Bev (A),1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,60001,Bottle King (A) Dumont,1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,60001,Bottle King (A) Dumont,1.00,1.00,1.00
