Sales Rep Assigned,Product Num Name,Customer Num & Company,On-Off Premise,Load Sheet Date,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026
Dave Ehlers,1160 Fever Tree Tonic Water 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,6/23/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/23/2026,1.00,
Mike Ast,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/23/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/23/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,34001 Meadowland Wine & Liquor,Off Premise,6/23/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,34001 Meadowland Wine & Liquor,Off Premise,6/23/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Jim Heaney,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/22/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230314 Liquor Factory V Andover,Off Premise,6/22/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Mike Ast,1159 Fever Tree Club Soda 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Mike Ast,1158 Fever Tree Club Soda 8/500 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Mike Ast,1175 Fever Tree Cucumber 6/4/200 mL Btl,94001 Long Hill Liquors (A),Off Premise,6/22/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/22/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,6/22/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,6/22/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jim Heaney,1155 Fever Tree Ginger Beer 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,6/22/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jayson Romine,1158 Fever Tree Club Soda 8/500 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,6/22/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,6/22/2026,1.00,
Mike Ast,1161 Fever Tree Tonic Water 8/500 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,94001 Long Hill Liquors (A),Off Premise,6/22/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jayson Romine,1175 Fever Tree Cucumber 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Mike Ast,1164 Fever Tree Tonic Water Light 8/500 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/22/2026,1.00,
Jim Heaney,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/22/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/22/2026,1.00,
Mike Ast,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,94001 Long Hill Liquors (A),Off Premise,6/22/2026,1.00,
Jim Heaney,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,6/22/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,94001 Long Hill Liquors (A),Off Premise,6/22/2026,1.00,
Chris Payton,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,6/19/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,6/19/2026,1.00,
Dave Ehlers,1160 Fever Tree Tonic Water 6/4/200 mL Btl,56008 Bergenfield Liq & Fw,Off Premise,6/19/2026,1.00,
Jim Heaney,1175 Fever Tree Cucumber 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/19/2026,1.00,
Jim Heaney,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/19/2026,1.00,
Jim Heaney,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/19/2026,1.00,
Shane Barreca,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Michael Harboy,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/18/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Jayson Romine,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Phil Ernst,1175 Fever Tree Cucumber 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Phil Ernst,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Phil Ernst,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/18/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Shane Barreca,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Phil Ernst,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Jayson Romine,1170 Fever Tree Ginger Ale 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Phil Ernst,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Michael Harboy,1175 Fever Tree Cucumber 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/18/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Phil Ernst,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Phil Ernst,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Phil Ernst,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Mike Ast,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Phil Ernst,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Jayson Romine,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/18/2026,1.00,
Jayson Romine,1159 Fever Tree Club Soda 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Michael Harboy,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/18/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,6/18/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/18/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,6/18/2026,1.00,
Mike Ast,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Michael Harboy,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/18/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/18/2026,1.00,
Mike Ast,1170 Fever Tree Ginger Ale 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Phil Ernst,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Shane Barreca,1170 Fever Tree Ginger Ale 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Phil Ernst,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/18/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Phil Ernst,1170 Fever Tree Ginger Ale 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/18/2026,1.00,
Mike Ast,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/18/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,6/18/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/18/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/18/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/18/2026,1.00,
Klejdi Lamo,1175 Fever Tree Cucumber 6/4/200 mL Btl,190207 Liquor Outlet,Off Premise,6/17/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,190207 Liquor Outlet,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1155 Fever Tree Ginger Beer 3/8/150 mL Can,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1160 Fever Tree Tonic Water 6/4/200 mL Btl,190207 Liquor Outlet,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1162 Fever Tree Tonic Water 3/8/150 mL Can,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,6/17/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/17/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,190207 Liquor Outlet,Off Premise,6/17/2026,1.00,
Klejdi Lamo,1164 Fever Tree Tonic Water Light 8/500 mL Btl,190804 Midtown Liq,Off Premise,6/16/2026,1.00,
Mike Ast,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,93006 Mahwah Wine & Liquor (A),Off Premise,6/16/2026,1.00,
Klejdi Lamo,1154 Fever Tree Ginger Beer 8/500 mL Btl,190804 Midtown Liq,Off Premise,6/16/2026,1.00,
Mike Ast,1159 Fever Tree Club Soda 3/8/150 mL Can,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/16/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/16/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/16/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,93006 Mahwah Wine & Liquor (A),Off Premise,6/16/2026,1.00,
Klejdi Lamo,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,190804 Midtown Liq,Off Premise,6/16/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/16/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/16/2026,1.00,
Anthony Palmisano,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,9003 B & B Wine&Liq,Off Premise,6/16/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,93006 Mahwah Wine & Liquor (A),Off Premise,6/16/2026,1.00,
Jayson Romine,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/16/2026,1.00,
Klejdi Lamo,1158 Fever Tree Club Soda 8/500 mL Btl,190804 Midtown Liq,Off Premise,6/16/2026,1.00,
Anthony Palmisano,1161 Fever Tree Tonic Water 8/500 mL Btl,9003 B & B Wine&Liq,Off Premise,6/16/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/16/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,93006 Mahwah Wine & Liquor (A),Off Premise,6/16/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/16/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,6/16/2026,1.00,
Klejdi Lamo,1161 Fever Tree Tonic Water 8/500 mL Btl,190804 Midtown Liq,Off Premise,6/16/2026,1.00,
Dave Ehlers,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Dan Lagala,1161 Fever Tree Tonic Water 8/500 mL Btl,49031 Top Shelf Liquors,Off Premise,6/15/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230314 Liquor Factory V Andover,Off Premise,6/15/2026,1.00,
Dave Ehlers,1175 Fever Tree Cucumber 6/4/200 mL Btl,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Dave Ehlers,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,191010 Liquor Factory II Jefferson,Off Premise,6/15/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/15/2026,1.00,
Dan Lagala,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,49031 Top Shelf Liquors,Off Premise,6/15/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,81014 Shop Rite Liq(A) Fair Lwn,Off Premise,6/15/2026,1.00,
Dave Ehlers,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Dan Lagala,1160 Fever Tree Tonic Water 6/4/200 mL Btl,49031 Top Shelf Liquors,Off Premise,6/15/2026,1.00,
Jayson Romine,1177 Fever Tree Distillers Cola 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,6/15/2026,1.00,
Jayson Romine,1159 Fever Tree Club Soda 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Jayson Romine,1161 Fever Tree Tonic Water 8/500 mL Btl,191302 Liquor Factory I Landing,Off Premise,6/15/2026,1.00,
Dave Ehlers,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Dave Ehlers,1155 Fever Tree Ginger Beer 3/8/150 mL Can,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,81014 Shop Rite Liq(A) Fair Lwn,Off Premise,6/15/2026,1.00,
Dave Ehlers,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,40022 Buy Rite Of Hackensack,Off Premise,6/15/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230314 Liquor Factory V Andover,Off Premise,6/15/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/15/2026,1.00,
Shane Barreca,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,6/15/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,191010 Liquor Factory II Jefferson,Off Premise,6/15/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/15/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,6/15/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
