Customer ID,Customer Name,Product ID,Product Name,Sales Rep Assigned,Load Sheet Date,Corona Gaintain SKUs Placements
52008,Englewood Liq (A),2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/10/2026,1.00
52015,Shop Rite Liq (A)Englewd,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/1/2026,1.00
52015,Shop Rite Liq (A)Englewd,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/8/2026,1.00
52015,Shop Rite Liq (A)Englewd,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/1/2026,1.00
52015,Shop Rite Liq (A)Englewd,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/5/2026,1.00
52015,Shop Rite Liq (A)Englewd,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/8/2026,1.00
52015,Shop Rite Liq (A)Englewd,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/1/2026,1.00
52015,Shop Rite Liq (A)Englewd,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/1/2026,1.00
52015,Shop Rite Liq (A)Englewd,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/5/2026,1.00
52015,Shop Rite Liq (A)Englewd,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52015,Shop Rite Liq (A)Englewd,2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52019,W E Beverage (A),2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/1/2026,1.00
52019,W E Beverage (A),2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/5/2026,1.00
52019,W E Beverage (A),2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52025,Englewood Wine and Spirits,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/8/2026,1.00
52025,Englewood Wine and Spirits,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52025,Englewood Wine and Spirits,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52025,Englewood Wine and Spirits,2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/8/2026,1.00
52040,Burgundy Convenience Store,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/5/2026,1.00
54006,Tenafly Fine Wine & Spirits,2410,Corona Extra 4/6/12 oz Btl,Dan Lagala,6/11/2026,1.00
54006,Tenafly Fine Wine & Spirits,2412,Corona Extra 2/12/12 oz Btl,Dan Lagala,6/11/2026,1.00
54007,Wine Ventures,2410,Corona Extra 4/6/12 oz Btl,Dan Lagala,6/9/2026,1.00
54007,Wine Ventures,2412,Corona Extra 2/12/12 oz Btl,Dan Lagala,6/9/2026,1.00
56007,Portland Wine & Liquor,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/1/2026,1.00
56007,Portland Wine & Liquor,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/8/2026,1.00
56007,Portland Wine & Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/1/2026,1.00
56007,Portland Wine & Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/8/2026,1.00
56007,Portland Wine & Liquor,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/1/2026,1.00
56007,Portland Wine & Liquor,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/8/2026,1.00
56007,Portland Wine & Liquor,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/1/2026,1.00
56007,Portland Wine & Liquor,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/8/2026,1.00
56008,Bergenfield Liq & Fw,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/3/2026,1.00
56008,Bergenfield Liq & Fw,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/3/2026,1.00
56008,Bergenfield Liq & Fw,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/3/2026,1.00
56008,Bergenfield Liq & Fw,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/3/2026,1.00
56008,Bergenfield Liq & Fw,2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/3/2026,1.00
56008,Bergenfield Liq & Fw,2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/10/2026,1.00
56013,Time Lounge And Liq (A),2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/2/2026,1.00
56013,Time Lounge And Liq (A),2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/9/2026,1.00
56013,Time Lounge And Liq (A),2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/9/2026,1.00
56013,Time Lounge And Liq (A),2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/9/2026,1.00
56013,Time Lounge And Liq (A),2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/9/2026,1.00
56015,VINEYARD,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/11/2026,1.00
57001,Barrel & Brew Bar & Liq,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/9/2026,1.00
57001,Barrel & Brew Bar & Liq,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/9/2026,1.00
57001,Barrel & Brew Bar & Liq,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/9/2026,1.00
57001,Barrel & Brew Bar & Liq,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/2/2026,1.00
57001,Barrel & Brew Bar & Liq,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/9/2026,1.00
57003,Joes Beer Wine & Spirits,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/5/2026,1.00
57003,Joes Beer Wine & Spirits,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/5/2026,1.00
57006,New Milford Liquors,2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/4/2026,1.00
57006,New Milford Liquors,2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/1/2026,1.00
57006,New Milford Liquors,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/1/2026,1.00
57006,New Milford Liquors,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/1/2026,1.00
57006,New Milford Liquors,2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/1/2026,1.00
58001,Total Wine & More (River Edge),2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/2/2026,1.00
58001,Total Wine & More (River Edge),2405,Coronita Extra 1/24/7 oz Btl,Dave Ehlers,6/9/2026,1.00
58001,Total Wine & More (River Edge),2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/2/2026,1.00
58001,Total Wine & More (River Edge),2409,Corona Extra 1/24/12 oz Loose Btl,Dave Ehlers,6/9/2026,1.00
58001,Total Wine & More (River Edge),2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/2/2026,1.00
58001,Total Wine & More (River Edge),2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/9/2026,1.00
58001,Total Wine & More (River Edge),2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/2/2026,1.00
58001,Total Wine & More (River Edge),2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/9/2026,1.00
58001,Total Wine & More (River Edge),2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/2/2026,1.00
58001,Total Wine & More (River Edge),2418,Corona Extra 1/18/12 oz Btl,Dave Ehlers,6/9/2026,1.00
58002,River Edge Wine & Liquor,2410,Corona Extra 4/6/12 oz Btl,Dave Ehlers,6/8/2026,1.00
58002,River Edge Wine & Liquor,2412,Corona Extra 2/12/12 oz Btl,Dave Ehlers,6/8/2026,1.00
60001,Bottle King (A) Dumont,2405,Coronita Extra 1/24/7 oz Btl,Shane Barreca,6/8/2026,1.00
60001,Bottle King (A) Dumont,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/4/2026,1.00
60001,Bottle King (A) Dumont,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/8/2026,1.00
60001,Bottle King (A) Dumont,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/4/2026,1.00
60001,Bottle King (A) Dumont,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/8/2026,1.00
60001,Bottle King (A) Dumont,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/8/2026,1.00
60003,Charlie's Liquor and Convenience,2409,Corona Extra 1/24/12 oz Loose Btl,John O'Donoghue,6/1/2026,1.00
60003,Charlie's Liquor and Convenience,2410,Corona Extra 4/6/12 oz Btl,John O'Donoghue,6/1/2026,1.00
61001,Haworth Fine Wine/Spirits,2410,Corona Extra 4/6/12 oz Btl,John O'Donoghue,6/4/2026,1.00
62001,Garden State Deli (A),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/4/2026,1.00
62001,Garden State Deli (A),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/4/2026,1.00
62006,Murphy's Fine Wines & Liquors (UNI 4H Inc.),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/2/2026,1.00
62009,Gary's Wine & Marketplace (Closter),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/5/2026,1.00
63001,X Plor Wine,2410,Corona Extra 4/6/12 oz Btl,John O'Donoghue,6/3/2026,1.00
63001,X Plor Wine,2410,Corona Extra 4/6/12 oz Btl,John O'Donoghue,6/10/2026,1.00
63001,X Plor Wine,2412,Corona Extra 2/12/12 oz Btl,John O'Donoghue,6/3/2026,1.00
65001,Wine & Whiskey (A),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/5/2026,1.00
67004,Beverage Barn (A),2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/8/2026,1.00
67004,Beverage Barn (A),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/8/2026,1.00
67004,Beverage Barn (A),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/8/2026,1.00
67005,Shoprite Liq (A)Northvle,2405,Coronita Extra 1/24/7 oz Btl,Shane Barreca,6/2/2026,1.00
67005,Shoprite Liq (A)Northvle,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/9/2026,1.00
67005,Shoprite Liq (A)Northvle,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/9/2026,1.00
67005,Shoprite Liq (A)Northvle,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/9/2026,1.00
68002,Wine And Beverage Spirits,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/9/2026,1.00
68002,Wine And Beverage Spirits,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/9/2026,1.00
68002,Wine And Beverage Spirits,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/9/2026,1.00
70001,Montvale Wine/Liq & Beer,2405,Coronita Extra 1/24/7 oz Btl,Shane Barreca,6/2/2026,1.00
70001,Montvale Wine/Liq & Beer,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/9/2026,1.00
71003,Brand Bar & Bev (A),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/3/2026,1.00
71003,Brand Bar & Bev (A),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/3/2026,1.00
71006,Ridgemont Liquors (A),2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/10/2026,1.00
71006,Ridgemont Liquors (A),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/10/2026,1.00
71006,Ridgemont Liquors (A),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/10/2026,1.00
71006,Ridgemont Liquors (A),2418,Corona Extra 1/18/12 oz Btl,Shane Barreca,6/10/2026,1.00
73003,Bottle King (A) Hillsdale,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/4/2026,1.00
73003,Bottle King (A) Hillsdale,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/8/2026,1.00
73003,Bottle King (A) Hillsdale,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/4/2026,1.00
73003,Bottle King (A) Hillsdale,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/8/2026,1.00
73003,Bottle King (A) Hillsdale,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/4/2026,1.00
73003,Bottle King (A) Hillsdale,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/8/2026,1.00
75002,Shop Rite Liq (A)Emerson,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/2/2026,1.00
75002,Shop Rite Liq (A)Emerson,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/2/2026,1.00
76006,Wine Country Of Saddle Brook (A),2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/3/2026,1.00
76006,Wine Country Of Saddle Brook (A),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/3/2026,1.00
76006,Wine Country Of Saddle Brook (A),2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/3/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/8/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2409,Corona Extra 1/24/12 oz Loose Btl,Chris Payton,6/1/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2409,Corona Extra 1/24/12 oz Loose Btl,Chris Payton,6/2/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2409,Corona Extra 1/24/12 oz Loose Btl,Chris Payton,6/8/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2412,Corona Extra 2/12/12 oz Btl,Chris Payton,6/8/2026,1.00
76010,Usa Wine Traders Club (Saddle Brook),2418,Corona Extra 1/18/12 oz Btl,Chris Payton,6/8/2026,1.00
76015,Discount Liq & Bar,2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/1/2026,1.00
76015,Discount Liq & Bar,2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/10/2026,1.00
76018,Krauszer Liquor,2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/2/2026,1.00
76018,Krauszer Liquor,2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/5/2026,1.00
76018,Krauszer Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Chris Payton,6/10/2026,1.00
76018,Krauszer Liquor,2410,Corona Extra 4/6/12 oz Btl,Chris Payton,6/10/2026,1.00
76018,Krauszer Liquor,2412,Corona Extra 2/12/12 oz Btl,Chris Payton,6/10/2026,1.00
76018,Krauszer Liquor,2418,Corona Extra 1/18/12 oz Btl,Chris Payton,6/10/2026,1.00
77002,Birchwood Liq & Deli (Z),2405,Coronita Extra 1/24/7 oz Btl,Matt Powierski,6/5/2026,1.00
77004,Lidl Elmwood Park,2409,Corona Extra 1/24/12 oz Loose Btl,Matt Powierski,6/10/2026,1.00
77004,Lidl Elmwood Park,2412,Corona Extra 2/12/12 oz Btl,Matt Powierski,6/3/2026,1.00
77004,Lidl Elmwood Park,2412,Corona Extra 2/12/12 oz Btl,Matt Powierski,6/10/2026,1.00
77007,Wine Land,2409,Corona Extra 1/24/12 oz Loose Btl,Matt Powierski,6/10/2026,1.00
77007,Wine Land,2410,Corona Extra 4/6/12 oz Btl,Matt Powierski,6/10/2026,1.00
77007,Wine Land,2412,Corona Extra 2/12/12 oz Btl,Matt Powierski,6/10/2026,1.00
77007,Wine Land,2418,Corona Extra 1/18/12 oz Btl,Matt Powierski,6/10/2026,1.00
77008,Pizza Town USA,2410,Corona Extra 4/6/12 oz Btl,Robin Feldman,6/5/2026,1.00
77009,M & M Wine & Spirits,2405,Coronita Extra 1/24/7 oz Btl,Matt Powierski,6/5/2026,1.00
77009,M & M Wine & Spirits,2409,Corona Extra 1/24/12 oz Loose Btl,Matt Powierski,6/5/2026,1.00
77009,M & M Wine & Spirits,2410,Corona Extra 4/6/12 oz Btl,Matt Powierski,6/5/2026,1.00
77009,M & M Wine & Spirits,2412,Corona Extra 2/12/12 oz Btl,Matt Powierski,6/5/2026,1.00
77012,Payless Liquor & Dell,2405,Coronita Extra 1/24/7 oz Btl,Matt Powierski,6/3/2026,1.00
77016,Metro Liquor (Elmwood Park),2405,Coronita Extra 1/24/7 oz Btl,Matt Powierski,6/5/2026,1.00
77016,Metro Liquor (Elmwood Park),2409,Corona Extra 1/24/12 oz Loose Btl,Matt Powierski,6/5/2026,1.00
77016,Metro Liquor (Elmwood Park),2410,Corona Extra 4/6/12 oz Btl,Matt Powierski,6/5/2026,1.00
77016,Metro Liquor (Elmwood Park),2412,Corona Extra 2/12/12 oz Btl,Matt Powierski,6/5/2026,1.00
77022,All Star Wine & Liquor,2405,Coronita Extra 1/24/7 oz Btl,Matt Powierski,6/8/2026,1.00
78008,Shop Rite Liq(A) Roch Pk,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/1/2026,1.00
78008,Shop Rite Liq(A) Roch Pk,2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/1/2026,1.00
78008,Shop Rite Liq(A) Roch Pk,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/1/2026,1.00
79004,Coronet Variety,2412,Corona Extra 2/12/12 oz Btl,Chris Payton,6/5/2026,1.00
79005,Maywood Wine&Liq (A),2405,Coronita Extra 1/24/7 oz Btl,Chris Payton,6/4/2026,1.00
79007,Maywood Market(A),2410,Corona Extra 4/6/12 oz Btl,Chris Payton,6/3/2026,1.00
79007,Maywood Market(A),2410,Corona Extra 4/6/12 oz Btl,Chris Payton,6/9/2026,1.00
80002,Whole Foods Market (Paramus),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/4/2026,1.00
80002,Whole Foods Market (Paramus),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/11/2026,1.00
80002,Whole Foods Market (Paramus),2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/4/2026,1.00
80002,Whole Foods Market (Paramus),2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/11/2026,1.00
80005,Shop Rite Liq (Paramus),2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/8/2026,1.00
80025,Paramus Food Center,2410,Corona Extra 4/6/12 oz Btl,Chris Payton,6/2/2026,1.00
80026,Stew Leonard's(A) Paramus Wine,2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/4/2026,1.00
80026,Stew Leonard's(A) Paramus Wine,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/4/2026,1.00
80026,Stew Leonard's(A) Paramus Wine,2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/4/2026,1.00
80026,Stew Leonard's(A) Paramus Wine,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/4/2026,1.00
80041,PRIME WINE CELLAR Liquor & Beer,2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/4/2026,1.00
80041,PRIME WINE CELLAR Liquor & Beer,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/4/2026,1.00
80041,PRIME WINE CELLAR Liquor & Beer,2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/4/2026,1.00
80041,PRIME WINE CELLAR Liquor & Beer,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/4/2026,1.00
80041,PRIME WINE CELLAR Liquor & Beer,2418,Corona Extra 1/18/12 oz Btl,Phil Ernst,6/4/2026,1.00
81014,Shop Rite Liq(A) Fair Lwn,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/8/2026,1.00
81014,Shop Rite Liq(A) Fair Lwn,2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/8/2026,1.00
81014,Shop Rite Liq(A) Fair Lwn,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/8/2026,1.00
83001,Food Universe Marketplace,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/1/2026,1.00
83001,Food Universe Marketplace,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/1/2026,1.00
83010,Bottle King (A) Glen Rock,2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/3/2026,1.00
83010,Bottle King (A) Glen Rock,2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/10/2026,1.00
83010,Bottle King (A) Glen Rock,2409,Corona Extra 1/24/12 oz Loose Btl,Phil Ernst,6/10/2026,1.00
83010,Bottle King (A) Glen Rock,2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/10/2026,1.00
83010,Bottle King (A) Glen Rock,2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/10/2026,1.00
83010,Bottle King (A) Glen Rock,2418,Corona Extra 1/18/12 oz Btl,Phil Ernst,6/10/2026,1.00
84001,Public Ridgewood,2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/10/2026,1.00
84003,Stop & Shop (A)Ridgewood,2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/11/2026,1.00
84003,Stop & Shop (A)Ridgewood,2412,Corona Extra 2/12/12 oz Btl,Mike Ast,6/11/2026,1.00
84010,Ridgewood Super Cellar,2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/3/2026,1.00
84010,Ridgewood Super Cellar,2412,Corona Extra 2/12/12 oz Btl,Mike Ast,6/3/2026,1.00
85002,Acme Markets (Midland Park),2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/2/2026,1.00
85002,Acme Markets (Midland Park),2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/8/2026,1.00
85002,Acme Markets (Midland Park),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/5/2026,1.00
85002,Acme Markets (Midland Park),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/8/2026,1.00
85002,Acme Markets (Midland Park),2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/5/2026,1.00
85002,Acme Markets (Midland Park),2412,Corona Extra 2/12/12 oz Btl,Phil Ernst,6/8/2026,1.00
86003,Township Liq (P),2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/9/2026,1.00
86003,Township Liq (P),2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/9/2026,1.00
89007,Acme Markets (Allendale),2405,Coronita Extra 1/24/7 oz Btl,Phil Ernst,6/8/2026,1.00
89007,Acme Markets (Allendale),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/2/2026,1.00
89007,Acme Markets (Allendale),2410,Corona Extra 4/6/12 oz Btl,Phil Ernst,6/8/2026,1.00
89007,Acme Markets (Allendale),2418,Corona Extra 1/18/12 oz Btl,Phil Ernst,6/8/2026,1.00
92008,Ramsey Wine & Liquor,2405,Coronita Extra 1/24/7 oz Btl,Shane Barreca,6/4/2026,1.00
92008,Ramsey Wine & Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/1/2026,1.00
92008,Ramsey Wine & Liquor,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/1/2026,1.00
92008,Ramsey Wine & Liquor,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/1/2026,1.00
92011,Bottle King (A) Ramsey,2409,Corona Extra 1/24/12 oz Loose Btl,Shane Barreca,6/1/2026,1.00
92011,Bottle King (A) Ramsey,2410,Corona Extra 4/6/12 oz Btl,Shane Barreca,6/1/2026,1.00
92011,Bottle King (A) Ramsey,2412,Corona Extra 2/12/12 oz Btl,Shane Barreca,6/1/2026,1.00
94001,Long Hill Liquors (A),2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/1/2026,1.00
94001,Long Hill Liquors (A),2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/10/2026,1.00
94001,Long Hill Liquors (A),2412,Corona Extra 2/12/12 oz Btl,Mike Ast,6/1/2026,1.00
94001,Long Hill Liquors (A),2412,Corona Extra 2/12/12 oz Btl,Mike Ast,6/10/2026,1.00
94008,Oakland Wine (A),2410,Corona Extra 4/6/12 oz Btl,Mike Ast,6/5/2026,1.00
94008,Oakland Wine (A),2412,Corona Extra 2/12/12 oz Btl,Mike Ast,6/5/2026,1.00
95004,Franklin Lake Liq,2405,Coronita Extra 1/24/7 oz Btl,Mike Ast,6/3/2026,1.00
190101,Montville Wine & Spirits,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/3/2026,1.00
190207,Liquor Outlet,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/3/2026,1.00
190207,Liquor Outlet,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/10/2026,1.00
190207,Liquor Outlet,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/10/2026,1.00
190207,Liquor Outlet,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/10/2026,1.00
190216,House of Wine & Liquor,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/5/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/3/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/9/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/3/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/3/2026,1.00
190302,Basket Of Cheer Ii (Lake Hiawatha),2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
190705,Rockaway W/L,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/10/2026,1.00
190705,Rockaway W/L,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/10/2026,1.00
190802,Sam's Liq Wine (P),2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/11/2026,1.00
190802,Sam's Liq Wine (P),2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/4/2026,1.00
190802,Sam's Liq Wine (P),2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/4/2026,1.00
190802,Sam's Liq Wine (P),2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/4/2026,1.00
190802,Sam's Liq Wine (P),2418,Corona Extra 1/18/12 oz Btl,Klejdi Lamo,6/4/2026,1.00
190809,Picatinny Main Exch,2405,Coronita Extra 1/24/7 oz Btl,Brian Sengebush,6/5/2026,1.00
190809,Picatinny Main Exch,2410,Corona Extra 4/6/12 oz Btl,Brian Sengebush,6/5/2026,1.00
190809,Picatinny Main Exch,2412,Corona Extra 2/12/12 oz Btl,Brian Sengebush,6/5/2026,1.00
190901,Berkshire(P) Bot. Shop,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
190907,Wharton Liquor Store,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/5/2026,1.00
190907,Wharton Liquor Store,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/11/2026,1.00
190913,Main Street Liquor,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/5/2026,1.00
190913,Main Street Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/5/2026,1.00
