Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,Distribution Area,Area,County,City,Premise,Buyer Count   2026,Cases   2026
Brian Sengebush,230402,Bella Italio Rest.(P),448 Us Highway 206 S,Sussex,Sussex,Sussex,Newton,On Premise,1,81
Brian Sengebush,190925,Olive Garden Rockaway,323 Mt Hope Ave.,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,80
Brian Sengebush,230421,The Sizzle BBQ Argentinian Steak House,216 Woodside Ave,Sussex,Sussex,Sussex,Newton,On Premise,1,76
Brian Sengebush,190724,PF Changs,375 mountain ave rockaway mall,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,59
Brian Sengebush,190803,Germania Park,56 Conger St.,Morris 1,Morris 1,Morris,Dover,On Premise,1,59
Brian Sengebush,191609,Ron's Landmark,85 Main St,Morris 1,Morris 1,Morris,Netcong,On Premise,1,47
Brian Sengebush,191500,Lake Hopatcong Cruises,37 Nolans Point Park Rd,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,45
Brian Sengebush,191722,Jeffrey A Miller Catering,525 Waterloo Rd,Sussex,Sussex,Sussex,Stanhope,On Premise,1,38
Brian Sengebush,230406,Bearbrook Valley,23 Players Blvd,Sussex,Sussex,Sussex,Fredon Township,On Premise,1,34
Brian Sengebush,230111,Rock Island Lake Club,485 Glen Rd,Sussex,Sussex,Sussex,Sparta,On Premise,1,32
Brian Sengebush,230104,Mohawk House (P),3 S Sparta Ave,Sussex,Sussex,Sussex,Sparta,On Premise,1,31
Brian Sengebush,190206,Ombra,516 Main St,Morris 1,Morris 1,Morris,Boonton,On Premise,1,30.42
Brian Sengebush,190815,Sam Adam's Pub (NAFIB4-22-A-0036),Bldg 121a,Morris 1,Morris 1,Morris,Picatinny,On Premise,1,23
Brian Sengebush,190503,The Station,99 Midvale Rd.,Morris 1,Morris 1,Morris,Mountain Lakes,On Premise,1,22
Robin Feldman,42009,Nikki's Bar & Grill,213 Washington Ave,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,3413.68
Robin Feldman,15081,Evolution Restaurant & Bar,279 W Browertown Rd,Passaic,Passaic,Passaic,Woodland Park,On Premise,1,2753.7
Robin Feldman,39015,Rudy's Inflight Caterers,180 North Street,Bergen,Bergen,Bergen,Teterboro,On Premise,1,959
Robin Feldman,41034,Lodi Moose Lodge 1971,215 Charles St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,709.75
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,677
Robin Feldman,78010,American Lgn Rochelle Pk,33 W Passaic St,Bergen,Bergen,Bergen,Rochelle Park,On Premise,1,584
Robin Feldman,56022,Elks Post 1477,40 W Church St,Bergen,Bergen,Bergen,Bergenfield,On Premise,1,575
Robin Feldman,12012,Cosmopolitan,1377 NJ-23,Passaic,Passaic,Passaic,Wayne,On Premise,1,515
Robin Feldman,37055,82 OAK BAR & BISTRO,149 Vanwinkle Ave,Sales,Sales,Bergen,Garfield,On Premise,1,511
Robin Feldman,34018,Hilton Hasbrk Hts #50591,650 Terrace Ave,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,488
Robin Feldman,28026,Elks Post 1992 (Z),129 Ridge Rd,Bergen,Bergen,Bergen,North Arlington,On Premise,1,469
Robin Feldman,76013,Vfw Of Saddlebrook,44 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,449
Robin Feldman,42015,Amer Lgn (Z) Little Ferry,100 Liberty Ave,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,448
Robin Feldman,230124,Fu's Chinese (P) Rest.,227 S Sparta Ave,Sussex,Sussex,Sussex,Sparta,On Premise,1,415.4
Robin Feldman,29044,American Lgn Lyndhurst #139,217 Webster Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,393.17
Robin Feldman,50036,Moose Lodge 961 (Z),201 W Englewood Av Bx 717,Bergen,Bergen,Bergen,Teaneck,On Premise,1,390
Robin Feldman,15079,American Lgn Totowa,180 Union Blvd,Passaic,Passaic,Passaic,Totowa,On Premise,1,387.5
Robin Feldman,12006,Novelli (P),2410 Hamburg Turnpike,Passaic,Passaic,Passaic,Wayne,On Premise,1,387
Robin Feldman,93013,Elks Post 1941 (Z),1 Foxwood Ln,Bergen,Bergen,Bergen,Mahwah,On Premise,1,386
Robin Feldman,190607,Rockaway River Cc(P),39 Pocono Rd,Morris 1,Morris 1,Morris,Denville,On Premise,1,379
Robin Feldman,77013,William J. Mulligan VFW Post 281,6 Veterans Pl,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,372
Robin Feldman,81005,The Craftsman,6-18 Maple Ave,Sales,Sales,Bergen,Fair Lawn,On Premise,1,363.17
Robin Feldman,94016,Doc Watsons NJ,20 Elm St,Bergen,Bergen,Bergen,Oakland,On Premise,1,363
Robin Feldman,74002,Elks Post 1562,523 Kinderkamack Rd,Bergen,Bergen,Bergen,Westwood,On Premise,1,363
Robin Feldman,62015,Elks Lodge 2304(Z),148 Rail Road Ave,Bergen,Bergen,Bergen,Closter,On Premise,1,355
Robin Feldman,57015,Elks Post 2290 (Z),1 Patrolman Ray Woods Dr,Bergen,Bergen,Bergen,New Milford,On Premise,1,348
Robin Feldman,30017,Renaissance Meadowlands,801 Rutherford Ave,Bergen,Bergen,Bergen,Rutherford,On Premise,1,329
Robin Feldman,191219,Berkshire Valley Gc,28 Cozy Lake Rd,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,324
Robin Feldman,28015,K Of C N Arlington (Z),194 River Rd,Bergen,Bergen,Bergen,North Arlington,On Premise,1,322
Robin Feldman,192156,Hapgoods Restaurant,44 Midvale Rd,Morris 1,Morris 1,Morris,Mountain Lakes,On Premise,1,319
Robin Feldman,34016,Vfw Hasbrouck (A),513 Veterans Pl,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,314.33
Robin Feldman,80019,Kiku Restaurant,365 Rte 17 So.,Bergen,Bergen,Bergen,Paramus,On Premise,1,306
Robin Feldman,95002,Indian Trail Club,830 Franklin Lakes Rd,Bergen,Bergen,Bergen,Franklin Lakes,On Premise,1,290
Robin Feldman,73007,Bensi (P),387 Washington Ave,Bergen,Bergen,Bergen,Hillsdale,On Premise,1,266
Robin Feldman,71010,Elks Post 2234,13 Sulak Lane,Bergen,Bergen,Bergen,Park Ridge,On Premise,1,262
Robin Feldman,24043,Valley Regency,1129 Valley Road,Passaic,Passaic,Passaic,Clifton,On Premise,1,262
Robin Feldman,76022,American Lgn (Z) (Saddle Brook),302 Midland Ave,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,255
Robin Feldman,74014,American Lgn (Z) (Westwood),264 Washington Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,254
Robin Feldman,12047,American Lgn 174 Wayne,55 Mountain View Blvd,Passaic,Passaic,Passaic,Wayne,On Premise,1,248.5
Robin Feldman,12023,The Village Inn,422 Runnymede Drive,Passaic,Passaic,Passaic,Wayne,On Premise,1,245.58
Robin Feldman,190919,Amer Lgn Of Wharton 91,99 N Main St,Morris 1,Morris 1,Morris,Wharton,On Premise,1,237.17
Robin Feldman,52027,American Lgn 58 (A) Englewood,151 W Forest Ave,Bergen,Bergen,Bergen,Englewood,On Premise,1,236
Robin Feldman,191203,American Lgn Oak Ridge Post 423,28 Legion Road,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,235
Robin Feldman,231708,American Lgn Branchville,325 Us-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,231
Robin Feldman,86005,K Of C (Z) Washing. Twsp,79 Pascack Rd,Bergen,Bergen,Bergen,Washington Twsp,On Premise,1,226
Robin Feldman,76004,Marriot Hotel(A)Saddle Bk,138 New Pehle Ave,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,223
Robin Feldman,1026,American Legion Post 289 (A) West Milford,177 Lincoln Av,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,221
Robin Feldman,230302,Perona Farms,350 Andover Sparta Rd,Sussex,Sussex,Sussex,Andover,On Premise,1,215
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sussex,Sussex,Sussex,Sparta,On Premise,1,214
Robin Feldman,47014,K Of C 2229 (Z),106 Bergen Ave,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,211.17
Robin Feldman,190712,White Meadow Lake Cc,100 White Meadow Rd,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,197
Robin Feldman,28017,Lassoni Ristorante(P),602 Ridge Rd,Bergen,Bergen,Bergen,North Arlington,On Premise,1,195
Robin Feldman,190718,Marcella Community Club,831 Greenpond Road,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,186
Robin Feldman,191406,Courtyard Marriott Mt Arl,15 Howard Blvd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,185.17
Robin Feldman,12058,Sports Friends Soccer (A),1 Ryerson Ave,Passaic,Passaic,Passaic,Wayne,On Premise,1,184
Robin Feldman,190605,Hunan Taste (Z),67 Bloomfield Ave,Morris 1,Morris 1,Morris,Denville,On Premise,1,184
Robin Feldman,47006,Elks Post 1506,30 Spruce St,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,178
Robin Feldman,18007,The Tides,1245 Belmont Ave,Passaic,Passaic,Passaic,North Haledon,On Premise,1,177
Robin Feldman,54014,Elks Post 2271 (Z),20 Franklin St,Bergen,Bergen,Bergen,Tenafly,On Premise,1,176
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,Bergen,Bergen,Bergen,East Rutherford,On Premise,1,168
Robin Feldman,9001,Pompton Queen (P),710 NJ-23,Morris 3,Morris 3,Morris,Pompton Plains,On Premise,1,165.33
Robin Feldman,66002,Kiku (Z) Restaurant,385 Rte 9w,Bergen,Bergen,Bergen,Alpine,On Premise,1,158
Robin Feldman,23012,Moose Lodge (Z),1268 Main Ave,Passaic,Passaic,Passaic,Clifton,On Premise,1,157.17
Robin Feldman,32020,Il Villaggio Rest,651 Rt 17 N,Bergen,Bergen,Bergen,Carlstadt,On Premise,1,155
Robin Feldman,11004,Arca,211 Main St,Morris 3,Morris 3,Morris,Lincoln Park,On Premise,1,153
Robin Feldman,79009,American Lgn (Z) (Maywood),135 E Passaic,Bergen,Bergen,Bergen,Maywood,On Premise,1,152
Robin Feldman,34000,Holiday Inn (Hasbrook Height),283 Route 17 South,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,152
Robin Feldman,19014,Macaluso's (P),55 4th Ave,Passaic,Passaic,Passaic,Hawthorne,On Premise,1,151
Robin Feldman,49067,Taverna Veranda,725 River Road #49,Sales,Sales,Bergen,Edgewater,On Premise,1,151
Robin Feldman,25043,Ooka Sushi Hibachi,166 Main Ave,Sales,Sales,Passaic,Clifton,On Premise,1,150
Robin Feldman,8013,Vfw 2906 Pompt. Lks.(Z),260 Wanaque Avenue,Passaic,Passaic,Passaic,Pompton Lakes,On Premise,1,149
Robin Feldman,230303,Crossed Keys Inn,136 Main St.,Sussex,Sussex,Sussex,Andover,On Premise,1,147
Robin Feldman,2005,Arta Trattoria (P),1131 Greenwood Lake Turnp,Passaic-FF,Passaic-FF,Passaic,Ringwood,On Premise,1,146
Robin Feldman,29054,San Carlo Restaurant,620 Stuyvesant Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,145
Robin Feldman,2009,Frungillo Caterers,7 Morris Road,Passaic-FF,Passaic-FF,Passaic,Ringwood,On Premise,1,145
Robin Feldman,4011,Bloomingdale Fire Dept,97 Hamburg Tpke,Passaic,Passaic,Passaic,Bloomingdale,On Premise,1,143
Robin Feldman,12019,In The Crease (P),10 Nevins Road,Passaic,Passaic,Passaic,Wayne,On Premise,1,140
Robin Feldman,5009,K Of C Pequannock Valley,65 Hamburg Turnpike,Morris 3,Morris 3,Morris,Butler,On Premise,1,139
Robin Feldman,55008,American Lgn (Z) (Cresskill),75 Legion Dr,Bergen,Bergen,Bergen,Cresskill,On Premise,1,135
Robin Feldman,66001,Montammy Golf Club (P),Route 9 W,Bergen,Bergen,Bergen,Alpine,On Premise,1,132
Robin Feldman,5016,Vfw Butler,69 Carey Avenue,Morris 3,Morris 3,Morris,Butler,On Premise,1,130.08
Robin Feldman,10002,American Lgn Pequannock 450,11 Oak Ave,Morris 3,Morris 3,Morris,Pequannock,On Premise,1,130
Robin Feldman,29033,Courtyard Marriott(A),1 Polito Avenue,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,129
Robin Feldman,40040,St Paul Lodge#7,184 Berdan Place,Bergen,Bergen,Bergen,Hackensack,On Premise,1,127
Robin Feldman,43035,S & A Society (Z),270 Walker St,Bergen,Bergen,Bergen,Fairview,On Premise,1,124.33
Robin Feldman,52032,Ideal Lodge 470 (P),17 Bennett Rd,Bergen,Bergen,Bergen,Englewood,On Premise,1,123
Robin Feldman,190708,American Lgn Rockaway,210 Chestnut Terr,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,120
Robin Feldman,17017,Veterans Club (Z),417 Roe Street,Passaic,Passaic,Passaic,Haledon,On Premise,1,119
Robin Feldman,230404,American Lgn #86 Newton,20 Yates Ave,Sussex,Sussex,Sussex,Newton,On Premise,1,116
Robin Feldman,231314,Elks Lodge 2288,152 Compton Rd,Sussex,Sussex,Sussex,Sussex,On Premise,1,114
Robin Feldman,191815,Eastern Asian Bistro/Bar,3 Mt Olive Rd,Morris 1,Morris 1,Morris,Budd Lake,On Premise,1,113
Robin Feldman,14013,Elks Post 2111 (A),1 Fellner Place,Passaic,Passaic,Passaic,Totowa,On Premise,1,112
Robin Feldman,17019,La Neves (P),276 Belmont Ave,Passaic,Passaic,Passaic,Haledon,On Premise,1,109
Robin Feldman,60016,Elks Post (Z) Dumont,15 American Legion Place,Bergen,Bergen,Bergen,Dumont,On Premise,1,107
Robin Feldman,11012,American Lg 279 Lincoln Park,133 Main Street,Morris 3,Morris 3,Morris,Lincoln Park,On Premise,1,105
Robin Feldman,230807,North Shore House,912 Swartswood Rd,Sussex,Sussex,Sussex,Swartswood,On Premise,1,105
Robin Feldman,40035,Chit Chat Diner,515 Essex St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,100
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Bergen,Bergen,Bergen,Rutherford,On Premise,1,99
Robin Feldman,6003,Cypress,174 Kinnelon Road,Morris 3,Morris 3,Morris,Kinnelon,On Premise,1,95
Robin Feldman,12068,Courtyard by Marriott Wayne Fairfield,263 US-46,Passaic,Passaic,Passaic,Wayne,On Premise,1,95
Robin Feldman,12067,Hilton Garden Inn wayne,15 Nevins Rd,Passaic,Passaic,Passaic,Wayne,On Premise,1,93
Robin Feldman,190710,Hilton Garden Inn Rockaway,375 Mt Hope Ave,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,92
Robin Feldman,190613,Rock Ridge Community,55 Entrance Way,Morris 1,Morris 1,Morris,Denville,On Premise,1,90
Robin Feldman,3012,Tree Tavern (A),17 Park St,Passaic-FF,Passaic-FF,Passaic,Wanaque,On Premise,1,89
Robin Feldman,93001,Stateline Diner (P),375 Rt 17 N,Bergen,Bergen,Bergen,Mahwah,On Premise,1,89
Robin Feldman,9009,Cedar Crest Village(607),1 Cedar Crest Drive,Morris 3,Morris 3,Morris,Pompton Plains,On Premise,1,87
Robin Feldman,29039,Lee's Hawaiian (P),768 Stuyvesant Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,87
Robin Feldman,93018,Courtyard Mahwah,140 Rt 17 S,Bergen,Bergen,Bergen,Mahwah,On Premise,1,86.67
Robin Feldman,50032,Vfw 5561 Bogota,241 W Shore Ave,Bergen,Bergen,Bergen,Bogota,On Premise,1,84
Robin Feldman,230108,Vfw 7248 Sparta,66 Main St,Sussex,Sussex,Sussex,Sparta,On Premise,1,82
Robin Feldman,8016,Elks Pompton Lakes,1 Perrin Avenue,Passaic,Passaic,Passaic,Pompton Lakes,On Premise,1,82
Robin Feldman,32031,Spring Hill Suites Carlstadt,192 Paterson Plank Road,Bergen,Bergen,Bergen,Carlstadt,On Premise,1,81
Robin Feldman,230934,Wallkill Golf Club,34 Maple Rd,Sussex,Sussex,Sussex,Franklin,On Premise,1,80
Robin Feldman,191524,GRIFFIN & HOWE,270 STANHOPE SPARTA RD,Sussex,Sussex,Sussex,Andover,On Premise,1,79
Robin Feldman,230126,Hudson Farm Club,270 Stanhope Sparta Rd,Sussex,Sussex,Sussex,Andover,On Premise,1,78
Robin Feldman,13007,American Lgn 108 (Z) Little Falls,591 Main St,Passaic,Passaic,Passaic,Little Falls,On Premise,1,77
Robin Feldman,50038,Hampton Inn & Suites,1 Glenwood Ave,Bergen,Bergen,Bergen,Teaneck,On Premise,1,76
Robin Feldman,230910,American Lgn Franklin,Legion Pl,Sussex,Sussex,Sussex,Franklin,On Premise,1,74
Robin Feldman,230417,Hampton (P) Diner,36 Hampton House Rd,Sussex,Sussex,Sussex,Newton,On Premise,1,72
Robin Feldman,34019,Home2 Suites by Hilton,377 RT 17 S,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,71
Robin Feldman,6005,Smoke Rise Club (P),9 Perimeter Road,Morris 3,Morris 3,Morris,Kinnelon,On Premise,1,71
Robin Feldman,191202,Casa Bianca (P),5266 Berkshire Valley Rd,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,70
Robin Feldman,12025,Vila Verde (P) Rest.,120 Terhune Dr,Passaic,Passaic,Passaic,Wayne,On Premise,1,70
Robin Feldman,31022,Candlewick,179 Paterson Ave,Bergen,Bergen,Bergen,East Rutherford,On Premise,1,67
Robin Feldman,43033,American Lgn Fairview (A),110 Anderson Ave,Bergen,Bergen,Bergen,Fairview,On Premise,1,64
Robin Feldman,15049,Francesco's In The Park,568 Mc Bride Ave,Passaic,Passaic,Passaic,Woodland Park,On Premise,1,64
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Passaic-FF,Passaic-FF,Passaic,Ringwood,On Premise,1,63.17
Robin Feldman,191403,Davy's Dogs,14 Howard Blvd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,63
Robin Feldman,42001,Garden Shabu,1 Valley Road,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,63
Robin Feldman,34014,Hasbrouck Heights Elks,128 Baldwin Ave,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,60
Robin Feldman,191301,Lake Hopatcong Yacht Club,75 N Bertrand Rd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,58
Robin Feldman,84021,Upper Ridgewood Tennis(A),915 Glenview Road,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,58
Robin Feldman,28033,Homewood Suites By Hilton,125 Rt.17 South,Bergen,Bergen,Bergen,East Rutherford,On Premise,1,58
Robin Feldman,230433,Stillwater Area Vol Fire,929 Stillwater Rd,Sussex,Sussex,Sussex,Stillwater,On Premise,1,58
Robin Feldman,190210,Matta Donna (Z),304 Myrtle Ave,Morris 1,Morris 1,Morris,Boonton,On Premise,1,56
Robin Feldman,94011,Elks Post 2167,33 Ramapo Valley Rd,Bergen,Bergen,Bergen,Oakland,On Premise,1,56
Robin Feldman,190608,Cedar Lake Club,134 Cedar Lake E,Morris 1,Morris 1,Morris,Denville,On Premise,1,54
Robin Feldman,73004,Osso Buco,343 Broadway,Bergen,Bergen,Bergen,Hillsdale,On Premise,1,51
Robin Feldman,190301,American Lgn Lake Hiawath,91 N Beverwyck Rd,Morris 1,Morris 1,Morris,Lake Hiawatha,On Premise,1,51
Robin Feldman,230305,Casa Bellisma (A),269 Newton Sparta Rd,Sussex,Sussex,Sussex,Andover,On Premise,1,50
Robin Feldman,80033,Elks Post 2001 Paramus,200 Rt 17,Bergen,Bergen,Bergen,Paramus,On Premise,1,50
Robin Feldman,190717,Luzzi's (Z),439 Green Pond Rd,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,48
Robin Feldman,29041,Masonic (A) Club,316 Riverside Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,48
Robin Feldman,50028,Amarone (P),63 Cedar Lane,Bergen,Bergen,Bergen,Teaneck,On Premise,1,44
Robin Feldman,231005,Ogdensburg Fire Dept,30 Main St,Sussex,Sussex,Sussex,Ogdensburg,On Premise,1,44
Robin Feldman,58003,River Edge Diner & Rest.,516 Kinderkamack Road,Bergen,Bergen,Bergen,River Edge,On Premise,1,44
Robin Feldman,70009,Montvale Fire Company,35 W Grand Ave,Bergen,Bergen,Bergen,Montvale,On Premise,1,43
Robin Feldman,58008,K Of C River Edge,770 Kindekamack Rd,Bergen,Bergen,Bergen,River Edge,On Premise,1,43
Robin Feldman,71009,American Lgn Park Ridge,118 Ridge Ave,Bergen,Bergen,Bergen,Park Ridge,On Premise,1,42
Robin Feldman,231306,American Lgn 213 Sussex,915 NJ-23,Sussex,Sussex,Sussex,Sussex,On Premise,1,42
Robin Feldman,15077,E & V (A) Restaurant,320 Chamberlain Ave,Passaic,Passaic,Passaic,Paterson,On Premise,1,40
Robin Feldman,40027,Cigarro Bar and Lounge,91 Main St,Sales,Sales,Bergen,Hackensack,On Premise,1,39
Robin Feldman,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,Bergen,Bergen,Bergen,Garfield,On Premise,1,39
Robin Feldman,42007,Vfw 809 (P),100 Main St,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,39
Robin Feldman,51011,American Lgn Teaneck (Z),650 American Legion Dr,Bergen,Bergen,Bergen,Teaneck,On Premise,1,38
Robin Feldman,67006,Northvale Diner,247 Livingston St,Bergen,Bergen,Bergen,Northvale,On Premise,1,38
Robin Feldman,34006,Bensi (P) (Shoprite Plza),459 Rt 17 S,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,38
Robin Feldman,23015,Disabled Amvets (P),315 Hazel St,Passaic,Passaic,Passaic,Clifton,On Premise,1,37
Robin Feldman,25018,Tick-Tock Diner (A),281 Alwood Rd,Passaic,Passaic,Passaic,Clifton,On Premise,1,37
Robin Feldman,38043,K Of C Lodi,39 Washington Ave,Bergen,Bergen,Bergen,Lodi,On Premise,1,36
Robin Feldman,230115,Elks Post 2356,6 West Shore Trail,Sussex,Sussex,Sussex,Sparta,On Premise,1,36
Robin Feldman,13014,Park West Diner,1400 Rt 46 W.,Sales,Sales,Passaic,Little Falls,On Premise,1,34
Robin Feldman,81023,K Of C W Bergen,16-16 Maple Ave,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,33
Robin Feldman,93016,Sangria Taps/Rest(Z),1033 Mac Arthur Blvd(Ctr),Bergen,Bergen,Bergen,Mahwah,On Premise,1,32
Robin Feldman,28025,Arlington Diner (A),1 River Road,Bergen,Bergen,Bergen,North Arlington,On Premise,1,32
Robin Feldman,190714,Green Pond Yacht Club (Z),7 Dawson Drive,Morris 1,Morris 1,Morris,Green Pond,On Premise,1,31
Robin Feldman,1032,Prime 374 - Seafood & Steak,374 Morestown Road,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,31
Robin Feldman,231802,Candy's Pizza,452 Rte 206,Sussex,Sussex,Sussex,Montague,On Premise,1,30
Robin Feldman,34008,The Ivy Inn,268 Terrace Ave,Bergen,Bergen,Bergen,Hasbrouck Heights,On Premise,1,30
Robin Feldman,190908,4 Seasons Restaurant,322 S Main St,Morris 3,Morris 3,Morris,Wharton,On Premise,1,30
Robin Feldman,54017,Tenafly Classic Diner,16 W Railroad Ave,Bergen,Bergen,Bergen,Tenafly,On Premise,1,28
Robin Feldman,81032,Hyatt Place Fair Lawn (A),41-01 Broadway,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,27
Robin Feldman,34010,Costillas Colombian Bar & Grill,208 Boulevard,Sales,Sales,Bergen,Hasbrouck Heights,On Premise,1,25
Robin Feldman,88009,Matthew Colonial Rest(A),4 Franklin Tpke,Bergen,Bergen,Bergen,Waldwick,On Premise,1,25
Robin Feldman,12024,Park Wayne Diner,721 Hamburg Turnpike,Passaic,Passaic,Passaic,Wayne,On Premise,1,24
Robin Feldman,92016,K Of C Ramsey,48 Mechanic St,Bergen,Bergen,Bergen,Ramsey,On Premise,1,24
Robin Feldman,29047,Elks Post (P),251 Park Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,24
Robin Feldman,56018,Vfw 6467 (Z),321 S Washington Ave,Bergen,Bergen,Bergen,Bergenfield,On Premise,1,23
Robin Feldman,12046,Packanack Lake Comm Asso,52 Lake Drive West,Passaic,Passaic,Passaic,Wayne,On Premise,1,23
Robin Feldman,9007,American Lgn Pompton Plains,700 Newark Pompton Turnp,Morris 3,Morris 3,Morris,Pompton Plains,On Premise,1,22
Robin Feldman,29018,Pietro's Trattoria,543 Ridge Road,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,22
Robin Feldman,60017,K Of C Dumont,61 Armour Pl,Bergen,Bergen,Bergen,Dumont,On Premise,1,22
Robin Feldman,12066,Residence Inn,30 Nevins Rd,Passaic,Passaic,Passaic,Wayne,On Premise,1,22
Robin Feldman,65008,American Lgn Norwood,480 Broadway,Bergen,Bergen,Bergen,Norwood,On Premise,1,22
Robin Feldman,190202,Boonton Elks,125 Cornelia St,Morris 1,Morris 1,Morris,Boonton,On Premise,1,21
Robin Feldman,79011,K Of C Maywood,105 Grove Ave,Bergen,Bergen,Bergen,Maywood,On Premise,1,21
Robin Feldman,29055,Vfw Lyndhurst (P),527 Valley Brook Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,20
Robin Feldman,24036,Elks Post (Z) #1569,775 Clifton Ave,Passaic,Passaic,Passaic,Clifton,On Premise,1,20
Robin Feldman,230429,Chun Bo (P) Restaurant,66 Sparta Ave,Sussex,Sussex,Sussex,Newton,On Premise,1,20
Robin Feldman,85005,Vol Fire Co Midland Pk.,45 Witte Dr,Bergen,Bergen,Bergen,Midland Park,On Premise,1,20
Robin Feldman,67009,American Lgn Northvale,190 Paris Ave,Bergen,Bergen,Bergen,Northvale,On Premise,1,20
Robin Feldman,19025,Riverside Veteran,123 Royal Avenue,Passaic,Passaic,Passaic,Hawthorne,On Premise,1,20
Robin Feldman,46022,Te Min Quan (P) Rest.,270 Broad Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,19
Robin Feldman,51015,K Of C Teaneck,829 Windsor Rd,Bergen,Bergen,Bergen,Teaneck,On Premise,1,18
Robin Feldman,41011,Bangkok Garden(P) Thai,261 Main St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,17
Robin Feldman,77034,American Lgn Elmwood Park,1 Legion Pl,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,16
Robin Feldman,74019,K Of C Westwood,40 Crest St,Bergen,Bergen,Bergen,Westwood,On Premise,1,14
Robin Feldman,57013,Vfw 4290 New Milford(P),267 Madison Ave,Bergen,Bergen,Bergen,New Milford,On Premise,1,14
Robin Feldman,191206,Bella Vista,11 Moquis Trail,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,12
Robin Feldman,29052,Polish American Club,730 New Jersey Ave,Bergen,Bergen,Bergen,Lyndhurst,On Premise,1,12
Robin Feldman,190716,Lake Telemark Country Clu,38 Telemark Road,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,11
Robin Feldman,191306,Shore Hills Country Club,Vail Rd And Morse Pl,Morris 1,Morris 1,Morris,Landing,On Premise,1,11
Robin Feldman,12042,Exotic Indian Cuisine,24 Rt 46 East,Passaic,Passaic,Passaic,Wayne,On Premise,1,10
Robin Feldman,71015,Park Ridge Vol Fire Dept,53 Park Avenue,Bergen,Bergen,Bergen,Park Ridge,On Premise,1,10
