Product Name,Customer Num,Customer Name,On-Off Premise,Unit Price,Cases   2025,Cases   2026,$Vol   2025,$Vol   2026
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,190723,Muldoon's Steak & Pub,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,190718,Marcella Community Club,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,230807,North Shore House,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,191006,Gatwyns II (P),On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$37.80,,6.00,,$226.80
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,14008,The Barnyard and Carriage House,On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,71009,American Lgn Park Ridge,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$33.15,13.00,,$430.95,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,191618,Polo's Bar And Grill,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1002,Country Cottage Rest (P),On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,191207,Daily Planet (A),On Premise,$33.15,3.00,,$99.45,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,231708,American Lgn Branchville,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,83009,Jalapeno Mex. Grille(A),On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,230910,American Lgn Franklin,On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,25056,Emerald Corner (Z),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,191527,Garden State Yacht Club,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,17006,The Yard,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,39008,Blush Gentleman's Club,On Premise,$34.30,1.00,,$34.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,37004,Tres Agaves,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1035,Old School Pub P),On Premise,$34.65,,6.00,,$207.90
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,191407,Pub 199,On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,12037,Maggies Town Tavern Ii,On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,190708,American Lgn Rockaway,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,44033,Brass Rail Pub_2,On Premise,$33.15,2.00,,$66.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,32015,Cjd 2l Corp(Sofive),On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,28024,N Arlington Bowl O Drome,On Premise,$36.30,6.00,,$217.80,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,231710,Lakeside Pub (P),On Premise,$36.30,7.00,,$254.10,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,8016,Elks Pompton Lakes,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,14006,46 Lounge (P),On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,231708,American Lgn Branchville,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,25056,Emerald Corner (Z),On Premise,$34.65,,51.00,,"$1,767.15"
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1028,J & S Roadhouse,On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,231710,Lakeside Pub (P),On Premise,$34.30,1.00,,$34.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,15004,Blackjack Mulligan's Public House,On Premise,$36.30,11.00,,$399.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,56022,Elks Post 1477,On Premise,$33.15,13.00,,$430.95,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,230917,Doc's Place (P),On Premise,$34.65,,5.00,,$173.25
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,2004,Sam's Bar and Grill,On Premise,$34.65,,20.00,,$693.00
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$34.30,5.00,,$171.50,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,19006,Blackjack Mulligans (Hawthorne),On Premise,$34.30,9.00,,$308.70,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,14006,46 Lounge (P),On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,19006,Blackjack Mulligans (Hawthorne),On Premise,$37.80,,8.00,,$302.40
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,56022,Elks Post 1477,On Premise,$34.65,,22.00,,$762.30
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,41010,Lenoras Bar (P),On Premise,$37.80,,8.00,,$302.40
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,190803,Germania Park,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,20131,El Fogon Rest,On Premise,$34.65,,7.00,,$242.55
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,28019,Turf and Barrel,On Premise,$34.30,4.00,,$137.20,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,8013,Vfw 2906 Pompt. Lks.(Z),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,31055,The Game Room,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,231002,Stew N Dolly's Place,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,19016,Jiggle's,On Premise,$37.80,,5.00,,$189.00
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,230910,American Lgn Franklin,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$34.65,,7.00,,$242.55
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1035,Old School Pub P),On Premise,$33.15,15.00,,$497.25,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,25049,Yesterdays (P),On Premise,$34.30,8.00,,$274.40,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,2004,Sam's Bar and Grill,On Premise,$33.15,15.00,,$497.25,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,12067,Hilton Garden Inn wayne,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,2004,Sam's Bar and Grill,On Premise,$34.30,5.00,,$171.50,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,4007,Karls Stumble Inn,On Premise,$36.30,8.00,,$290.40,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,230917,Doc's Place (P),On Premise,$33.15,2.00,,$66.30,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,15004,Blackjack Mulligan's Public House,On Premise,$34.65,,6.00,,$207.90
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,25056,Emerald Corner (Z),On Premise,$34.30,10.00,,$343.00,
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$34.65,,2.00,,$69.30
White Claw Hard Seltzer Raspberry 4/6/12 oz Can,15004,Blackjack Mulligan's Public House,On Premise,$33.15,8.00,,$265.20,
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,1023,The New Jessies Kettle(P),On Premise,$27.50,20.00,,$550.00,
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,1023,The New Jessies Kettle(P),On Premise,$29.00,,23.00,,$667.00
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,1023,The New Jessies Kettle(P),On Premise,$30.00,,23.00,,$690.00
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$27.00,1.00,,$27.00,
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,1023,The New Jessies Kettle(P),On Premise,$27.00,5.00,,$135.00,
White Claw Hard Seltzer Ruby Grapefruit 1/12/19.2 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$29.00,,3.00,,$87.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,28009,1 Republik,On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,88002,Nellie's Place (P),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,24026,Rock Bar,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,93014,Double Tree By Hilton,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,28009,1 Republik,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,47006,Elks Post 1506,On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,28033,Homewood Suites By Hilton,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1035,Old School Pub P),On Premise,$33.15,4.00,,$132.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,56022,Elks Post 1477,On Premise,$33.15,6.00,,$198.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,231710,Lakeside Pub (P),On Premise,$34.30,1.00,,$34.30,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,191203,American Lgn Oak Ridge Post 423,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,84009,Mac Murphy,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,231002,Stew N Dolly's Place,On Premise,$33.15,2.00,,$66.30,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,49085,Tommy's Tavern + Tap (Edgewater),On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$34.65,,6.00,,$207.90
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,32023,Redd's Rest (Z),On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,92014,Ramsey Country Clb,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,22016,Johnny A's (P) Hitchn Pos,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,231309,The Stuffed Olive_2,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,230116,Lake Mohawk Country Club,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,23009,Mountainside (A),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$36.00,,8.00,,$288.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,12001,T Bowl Tavern (Z),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,230422,Boomer Bar (P) & Grill,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,32023,Redd's Rest (Z),On Premise,$33.15,5.00,,$165.75,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,22016,Johnny A's (P) Hitchn Pos,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,12001,T Bowl Tavern (Z),On Premise,$36.30,6.00,,$217.80,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,20131,El Fogon Rest,On Premise,$33.15,1.00,,$33.15,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,20131,El Fogon Rest,On Premise,$34.65,,2.00,,$69.30
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,30012,Elks Post 547 (A),On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,30012,Elks Post 547 (A),On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,31026,Rockafella's,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1004,The Vreeland Store,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,230422,Boomer Bar (P) & Grill,On Premise,$36.30,9.00,,$326.70,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,24026,Rock Bar,On Premise,$33.15,1.00,,$33.15,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,24026,Rock Bar,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,24031,Tommy's Tavern & Tap (Clifton),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,28031,Shawn's Crazy Saloon,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,231710,Lakeside Pub (P),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$34.65,,1.00,,$34.65
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,231002,Stew N Dolly's Place,On Premise,$34.30,7.00,,$240.10,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,31026,Rockafella's,On Premise,$33.15,21.00,,$696.15,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1035,Old School Pub P),On Premise,$34.65,,2.00,,$69.30
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,44033,Brass Rail Pub_2,On Premise,$33.15,1.00,,$33.15,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,88002,Nellie's Place (P),On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,22016,Johnny A's (P) Hitchn Pos,On Premise,$36.00,,3.00,,$108.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,32023,Redd's Rest (Z),On Premise,$34.30,17.00,,$583.10,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,31026,Rockafella's,On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$36.30,0.00,,$0.00,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$33.15,-10.00,,($331.50),
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$33.15,5.00,,$165.75,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,31026,Rockafella's,On Premise,$34.65,,12.00,,$415.80
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,47014,K Of C 2229 (Z),On Premise,$34.30,4.00,,$137.20,
White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Surge Variety #1 2/12/12 oz Can,190702,Smith's Tavern,On Premise,$32.20,7.00,2.00,$225.40,$64.40
White Claw Hard Seltzer Surge Variety #1 2/12/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$31.40,15.00,19.00,$471.00,$596.60
White Claw Hard Seltzer Surge Variety #1 2/12/12 oz Can,20104,Roses Bar & Liquors,On Premise,$32.20,5.00,12.00,$161.00,$386.40
White Claw Hard Seltzer Surge Variety #1 2/12/12 oz Can,44033,Brass Rail Pub_2,On Premise,$32.20,5.00,,$161.00,
White Claw Hard Seltzer Surge Variety #1 2/12/12 oz Can,58005,Feathers (A),On Premise,$32.20,,1.00,,$32.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,95002,Indian Trail Club,On Premise,$34.60,6.00,,$207.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,96006,Blue Moon Mexican Cafe,On Premise,$34.60,2.00,7.00,$69.20,$242.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$32.20,,3.00,,$96.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230422,Boomer Bar (P) & Grill,On Premise,$34.60,8.00,3.00,$276.80,$103.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,71011,Marriott (P) Park Ridge,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,20055,Paruta's (A),On Premise,$32.20,11.00,9.00,$354.20,$289.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,44012,690 Park,On Premise,$34.60,5.00,,$173.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191007,Charley's Tavern,On Premise,$34.60,13.00,4.00,$449.80,$138.40
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191722,Jeffrey A Miller Catering,On Premise,$34.60,3.00,3.00,$103.80,$103.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,41023,The Whiskey Priest (Hackensack),On Premise,$32.20,5.00,,$161.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,17019,La Neves (P),On Premise,$32.20,10.00,,$322.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,17019,La Neves (P),On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,12046,Packanack Lake Comm Asso,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,39007,Club Flamingo (A),On Premise,$34.60,4.00,4.00,$138.40,$138.40
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,54014,Elks Post 2271 (Z),On Premise,$34.60,2.00,2.00,$69.20,$69.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,19002,Puzo's Pizza,On Premise,$34.60,1.00,,$34.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231719,Layton Tavern,On Premise,$32.20,14.00,10.00,$450.80,$322.00
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,44017,Frankie's Gastro,On Premise,$34.60,8.00,7.00,$276.80,$242.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,69007,Florentine Garden,On Premise,$34.60,4.00,,$138.40,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,62003,Stern And Bow,On Premise,$34.60,,2.00,,$69.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231309,The Stuffed Olive_2,On Premise,$32.20,4.00,,$128.80,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,21038,Freddie's Dugout,On Premise,$34.60,,6.00,,$207.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,77029,Reserve (Z) Assoc.,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,190919,Amer Lgn Of Wharton 91,On Premise,$34.60,,1.00,,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,31024,Castle Billiards (Z),On Premise,$31.40,12.00,,$376.80,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,1023,The New Jessies Kettle(P),On Premise,$32.20,8.00,17.00,$257.60,$547.40
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231601,Farmstead Golf (P),On Premise,$32.20,25.00,10.00,$805.00,$322.00
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231005,Ogdensburg Fire Dept,On Premise,$34.60,2.00,2.00,$69.20,$69.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,20055,Paruta's (A),On Premise,$34.60,,0.00,,$0.00
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,20104,Roses Bar & Liquors,On Premise,$31.40,20.00,,$628.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191009,Mason Street Grille,On Premise,$34.60,5.00,,$173.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,12068,Courtyard by Marriott Wayne Fairfield,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,44035,O'Malleys Pub LLC DBA Blackbird Pub,On Premise,$34.60,6.00,,$207.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230929,Airport Pub & Pkg,On Premise,$32.20,80.00,55.00,"$2,576.00","$1,771.00"
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,78016,Outback Stk Hse Roch Pk,On Premise,$34.60,,1.00,,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,14008,The Barnyard and Carriage House,On Premise,$32.20,8.00,3.00,$257.60,$96.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,44028,512 Bar,On Premise,$34.60,,1.00,,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,17001,Underdog Lounge(P),On Premise,$34.60,7.00,,$242.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,41013,Viva Margarita Hackensack,On Premise,$34.60,,1.00,,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231601,Farmstead Golf (P),On Premise,$34.60,1.00,,$34.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,5008,Celtic Crossings,On Premise,$32.20,5.00,,$161.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,23013,Vfw 7165 (P),On Premise,$34.60,,1.00,,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,52033,Blue Akai,On Premise,$34.60,1.00,,$34.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,231803,High Point Gc/Rest (P),On Premise,$34.60,23.00,18.00,$795.80,$622.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,8013,Vfw 2906 Pompt. Lks.(Z),On Premise,$34.60,3.00,,$103.80,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,31054,Burger Shack,On Premise,$32.20,85.00,80.00,"$2,737.00","$2,576.00"
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191722,Jeffrey A Miller Catering,On Premise,$32.20,,6.00,,$193.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,25027,Sportzone B&G (P),On Premise,$32.20,1.00,,$32.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,31054,Burger Shack,On Premise,$31.00,50.00,,"$1,550.00",
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,31026,Rockafella's,On Premise,$32.20,13.00,,$418.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,44012,690 Park,On Premise,$32.20,35.00,,"$1,127.00",
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,81017,JJ's Pub,On Premise,$31.40,3.00,,$94.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,24019,Sharky's Wings(P),On Premise,$32.20,5.00,,$161.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,28009,1 Republik,On Premise,$32.20,,5.00,,$161.00
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230302,Perona Farms,On Premise,$34.60,4.00,,$138.40,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,58005,Feathers (A),On Premise,$34.60,10.00,2.00,$346.00,$69.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230302,Perona Farms,On Premise,$32.20,6.00,,$193.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230404,American Lgn #86 Newton,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,11007,Meadows Golf Club(P),On Premise,$32.20,5.00,,$161.00,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191103,Whistle Stop (P),On Premise,$32.20,4.00,4.00,$128.80,$128.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,191306,Shore Hills Country Club,On Premise,$34.60,2.00,,$69.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,73007,Bensi (P),On Premise,$34.60,1.00,,$34.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,37038,Wisla Center (Z),On Premise,$34.60,12.00,,$415.20,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230929,Airport Pub & Pkg,On Premise,$34.60,,4.00,,$138.40
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,30017,Renaissance Meadowlands,On Premise,$34.60,1.00,,$34.60,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,31024,Castle Billiards (Z),On Premise,$32.20,3.00,6.00,$96.60,$193.20
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,25056,Emerald Corner (Z),On Premise,$32.20,138.00,110.00,"$4,443.60","$3,542.00"
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,230807,North Shore House,On Premise,$34.60,8.00,,$276.80,
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,76004,Marriot Hotel(A)Saddle Bk,On Premise,$34.60,6.00,1.00,$207.60,$34.60
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,41023,The Whiskey Priest (Hackensack),On Premise,$34.60,3.00,18.00,$103.80,$622.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,87006,Hohokus Inn & Tavern,On Premise,$34.60,2.00,3.00,$69.20,$103.80
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,40005,Lazy Lanigans (A),On Premise,$32.20,35.00,25.00,"$1,127.00",$805.00
White Claw Hard Seltzer Variety #1 2/12/12 oz Can,24019,Sharky's Wings(P),On Premise,$34.60,,5.00,,$173.00
